method,label,round,accuracy,balanced_accuracy,f1_score,auc_roc,dp_noise_scale,agg_client_count,selected_client_count,participation_policy,zkip_failures,ebcd_alert,tcm_state_count,round_duration
dp_flprox,DP-FLProx,23,0.01680851063829787,0.01680851063829787,0.016110554177861124,0.4703154573311749,19.379221050421556,16,16,all,0,0,0,28.878833770751953
dp_flprox,DP-FLProx,24,0.017872340425531916,0.017872340425531912,0.017100304452512382,0.472971968952359,19.379221050421556,17,17,all,0,0,0,32.391549587249756
dp_flprox,DP-FLProx,25,0.018882978723404255,0.018882978723404255,0.017659173797974024,0.47679347826086954,19.379221050421556,17,17,all,0,0,0,31.254706859588623
dp_flprox,DP-FLProx,26,0.016117021276595745,0.016117021276595738,0.015513547481043853,0.47377899369796483,19.379221050421556,19,19,all,0,0,0,34.60403394699097
dp_flprox,DP-FLProx,27,0.015531914893617021,0.015531914893617016,0.014499488748741357,0.4678010580481035,19.379221050421556,16,16,all,0,0,0,31.1065833568573
dp_flprox,DP-FLProx,28,0.01670212765957447,0.016702127659574465,0.015905285026397244,0.46454355197733577,19.379221050421556,18,18,all,0,0,0,34.19782638549805
dp_flprox,DP-FLProx,29,0.01776595744680851,0.01776595744680851,0.01678367268420789,0.46922264251850143,19.379221050421556,18,18,all,0,0,0,35.061577558517456
dp_flprox,DP-FLProx,30,0.016595744680851062,0.01659574468085106,0.015756409145498366,0.4709361918940795,19.379221050421556,19,19,all,0,0,0,37.05396866798401
dp_flprox,DP-FLProx,31,0.01627659574468085,0.016276595744680843,0.015589577686410588,0.46940397057123034,19.379221050421556,17,17,all,0,0,0,32.87238359451294
dp_flprox,DP-FLProx,32,0.015425531914893617,0.015425531914893612,0.014980022435942703,0.46429469385985184,19.379221050421556,17,17,all,0,0,0,32.6829674243927
dp_flprox,DP-FLProx,33,0.015904255319148936,0.015904255319148936,0.015272365017900346,0.463411184666975,19.37922105042156,15,15,all,0,0,0,28.526920557022095
dp_flprox,DP-FLProx,34,0.016063829787234044,0.01606382978723404,0.015427163488942543,0.4637630680504162,19.379221050421556,18,18,all,0,0,0,33.14829349517822
dp_flprox,DP-FLProx,35,0.01680851063829787,0.01680851063829787,0.01629316932482313,0.4639280744102682,19.379221050421556,17,17,all,0,0,0,33.7598237991333
dp_flprox,DP-FLProx,36,0.015159574468085106,0.015159574468085104,0.015009260722979131,0.4627461074814986,19.379221050421556,17,17,all,0,0,0,34.60803413391113
dp_flprox,DP-FLProx,37,0.013138297872340426,0.013138297872340424,0.013282652292608107,0.4605750144542092,19.379221050421556,18,18,all,0,0,0,35.27052140235901
dp_flprox,DP-FLProx,38,0.01351063829787234,0.01351063829787234,0.013583069752158967,0.45745008961609623,19.379221050421556,17,17,all,0,0,0,31.961883306503296
dp_flprox,DP-FLProx,39,0.01223404255319149,0.012234042553191488,0.012090882758221072,0.4605211132631823,19.379221050421556,16,16,all,0,0,0,31.845568418502808
dp_flprox,DP-FLProx,40,0.01127659574468085,0.011276595744680849,0.010849890423273728,0.45773180215078624,19.379221050421556,17,17,all,0,0,0,34.15983963012695
dp_flprox,DP-FLProx,41,0.011755319148936171,0.011755319148936167,0.011463636843809192,0.45970414113089736,19.379221050421556,18,18,all,0,0,0,35.05780243873596
dp_flprox,DP-FLProx,42,0.011808510638297872,0.011808510638297869,0.01168712741859919,0.45980204382516193,19.379221050421556,17,17,all,0,0,0,33.80283260345459
dp_flprox,DP-FLProx,43,0.012925531914893616,0.012925531914893616,0.012285915423755739,0.46423903792784466,19.379221050421556,18,18,all,0,0,0,35.654401540756226
dp_flprox,DP-FLProx,44,0.012872340425531915,0.01287234042553191,0.012413506902048684,0.4660451159227566,19.379221050421556,17,17,all,0,0,0,33.53683567047119
dp_flprox,DP-FLProx,45,0.013138297872340426,0.013138297872340424,0.012392070288931224,0.4668544128700278,19.379221050421556,16,16,all,0,0,0,31.823999404907227
dp_flprox,DP-FLProx,46,0.013404255319148937,0.013404255319148933,0.01275275617081081,0.4658299505666049,19.37922105042156,15,15,all,0,0,0,28.122098445892334
dp_flprox,DP-FLProx,47,0.014361702127659574,0.014361702127659573,0.014064702608895235,0.4675881316489362,19.379221050421556,19,19,all,0,0,0,37.280457496643066
dp_flprox,DP-FLProx,48,0.014361702127659574,0.014361702127659571,0.01404269601786207,0.4673519368640146,19.379221050421556,18,18,all,0,0,0,34.8670072555542
dp_flprox,DP-FLProx,49,0.012925531914893616,0.012925531914893616,0.012878306133527908,0.46540494044865854,19.379221050421556,16,16,all,0,0,0,31.535961151123047
dp_flprox,DP-FLProx,50,0.013457446808510638,0.013457446808510637,0.013681439736230658,0.4638310317414431,19.379221050421556,19,19,all,0,0,0,36.23102331161499
dp_fedsgd,DP-FedSGD,1,0.018617021276595744,0.01861702127659574,0.017451543067872274,0.48405819120027743,19.379221050421556,17,17,all,0,0,0,11.239185571670532
