round,client_id,tier,client_idx,epochs,upload_ratio,noise_multiplier,predicted_compute_seconds,predicted_communication_seconds,predicted_total_seconds,privacy_target_increment,utility_score
34,client_19,standard,19,3,1.0,4.669835377666605,0.6664271814452595,0.08236400468643798,0.7487911861316975,0.19463813611992908,0.6331790325030741
34,client_0,standard,0,3,1.0,5.429128806423446,0.40839528188609836,0.09865295242106437,0.5070482343071627,0.19519621744313825,0.6306625389426694
34,client_4,standard,4,3,1.0,4.874366184113869,0.49667313828107523,0.08169598100682912,0.5783691192879044,0.19487695517780568,0.6250616343407178
34,client_13,standard,13,3,1.0,4.5759020483080795,0.5866541507010047,0.08928612995898422,0.6759402806599889,0.19452087248779526,0.6203830382099911
34,client_10,standard,10,3,1.0,4.74745720270947,0.5326153901912909,0.08749283325395832,0.6201082234452492,0.1947589198391314,0.6202548668482897
34,client_9,constrained,9,3,1.0,4.634168451402473,1.116775717110597,0.3426571708634685,1.4594328879740655,0.194639947015107,0.5078656051587317
34,client_15,constrained,15,3,1.0,5.789723985972905,1.215187918504428,0.3558338500842868,1.571021768588715,0.19147986474007264,0.49816327405491984
35,client_17,constrained,17,3,1.0,4.796086688032857,1.1727309841952493,0.4006853360957898,1.5734163202910392,0.1947539279006737,0.6361235678714657
35,client_12,standard,12,3,1.0,4.776642954870757,0.5406419181564854,0.07578697825827775,0.6164288964147632,0.19463164383968884,0.785995828249996
35,client_5,high,5,3,1.0,4.471869590265187,0.3839775769559605,0.022407591797584094,0.40638516875354463,0.19452013063827217,0.794295049853954
35,client_18,standard,18,3,1.0,4.865394762862463,0.6043364277742946,0.10112579050040554,0.7054622182747001,0.19474638966255553,0.7814241393462088
35,client_1,standard,1,3,1.0,4.337880700218499,0.6248706577827681,0.07156876694532356,0.6964394247280916,0.19428209828209736,0.7598541298971049
35,client_8,standard,8,3,1.0,5.768307342008067,0.392735036364107,0.08757896860062703,0.48031400496473403,0.19542873145147877,0.755388570900833
35,client_7,high,7,3,1.0,4.131241007835834,0.46241600870137783,0.02500624923639754,0.4874222579377754,0.26063382853593176,0.7280457253516268
35,client_14,standard,14,3,1.0,4.527548593113104,0.646904706907154,0.08699749922126376,0.7339022061284177,0.26147894553456486,0.6866946982341575
35,client_6,standard,6,3,1.0,4.7027703640416,0.5391567611811364,0.07909196298532625,0.6182487241664627,0.26262969588218477,0.6738174742443646
35,client_3,standard,3,3,1.0,4.744173669326541,0.4477769807473109,0.08987191027983837,0.5376488910271493,0.19667981410593272,0.565316625006572
35,client_10,standard,10,3,1.0,4.044130209715473,0.5046719653854285,0.0912861151459171,0.5959580805313456,0.19674136678637788,0.536482224458398
35,client_19,standard,19,3,1.0,3.9780079143085887,0.5871347485978984,0.10159107475068496,0.6887258233485833,0.19672062961020853,0.5342710193094045
35,client_0,standard,0,3,1.0,4.624813427694046,0.4657903650872331,0.08352017896885652,0.5493105440560896,0.1967236583903169,0.5312103855038331
35,client_16,constrained,16,3,1.0,4.3364324300874335,1.4455144305717487,0.2988598509683634,1.7443742815401122,0.2610173435661241,0.5201534682439393
35,client_4,standard,4,3,1.0,4.152237860541444,0.47986727133968315,0.08912759525603073,0.5689948665957139,0.19674609206082128,0.5169126412906981
35,client_13,standard,13,3,1.0,3.8979906337439187,0.5783997674569046,0.07687756360221272,0.6552773310591173,0.19670883565116004,0.5156278905177031
35,client_9,constrained,9,3,1.0,3.947624977120624,1.213632526247792,0.2900936938415151,1.5037262200893071,0.1967346493375025,0.39649066502428865
36,client_15,constrained,15,3,1.0,4.161364114918024,1.211212769786735,0.3242422591143734,1.5354550289011084,0.26230275514606133,0.734653533174521
36,client_14,standard,14,3,1.0,3.8568006533926433,0.5775846195082014,0.07647353393279162,0.654058153440993,0.23245131461410673,0.7689881269131573
36,client_7,high,7,3,1.0,3.5192053029712658,0.4958348783215996,0.02492639064159478,0.5207612689631944,0.23229350524819004,0.817856426195888
36,client_6,standard,6,3,1.0,4.006063643442844,0.5315440967030085,0.08711771767577334,0.6186618143787819,0.2325977482846734,0.7641475283125418
36,client_11,high,11,3,1.0,3.969607584966967,0.23591872028401248,0.021618471495868256,0.2575371917798807,0.259486012047617,0.6881873463069421
36,client_5,high,5,3,1.0,3.809370391707381,0.32420043778137536,0.021916315275670492,0.34611675305704587,0.1967513743559166,0.6824765712684755
36,client_12,standard,12,3,1.0,4.068992146741755,0.5205968221879221,0.07639843035514937,0.5969952525430715,0.19668052204352804,0.6708888195529342
36,client_18,standard,18,3,1.0,3.6039961206388615,0.50375913350564,0.0961451680699727,0.5999043015756127,0.25977743965717814,0.6588062079457092
36,client_1,standard,1,3,1.0,3.695231707593536,0.7310576458868809,0.06984094505074,0.800898590937621,0.19671353349852494,0.6196924683036811
36,client_17,constrained,17,3,1.0,3.5526568059502646,1.1055068016040588,0.3324190072429754,1.4379258088470341,0.2600212074401248,0.518031279192859
36,client_3,standard,3,3,1.0,4.1253684081100355,0.4329195461982481,0.08530609247354887,0.5182256386717969,0.20832474707755355,0.44332826939142644
36,client_10,standard,10,3,1.0,3.5166349649699775,0.49191503454890456,0.08796890937163165,0.5798839439205362,0.2089183477910752,0.4065179367610112
36,client_0,standard,0,3,1.0,4.021576893646997,0.45374672319649534,0.08464042223785426,0.5383871454343496,0.20850112976275192,0.4053907444488913
