method,client_id,round,steps,sample_rate,noise_multiplier,cumulative_epsilon,incremental_epsilon,target_epsilon,remaining_epsilon,status
dp_flprox,client_15,10,51,0.059673659673659674,3.289615901120968,2.164932787708344,0.11183031999837789,5.0,2.835067212291656,spent
dp_flprox,client_16,10,69,0.04525366802191975,2.920156518577396,1.81032834808459,0.1333499416775521,5.0,3.1896716519154102,spent
dp_flprox,client_18,10,54,0.05776173285198556,3.276360109671692,1.8092996511431543,0.1334079335180376,5.0,3.1907003488568457,spent
dp_flprox,client_19,10,57,0.05383806519453207,3.144670287990979,2.0531576260195448,0.1184690624237057,5.0,2.9468423739804552,spent
dp_flprox,client_0,11,42,0.07343660355708548,3.6559789942245424,2.2708391233770215,0.10735158678733336,5.0,2.7291608766229785,spent
dp_flprox,client_1,11,66,0.046276211135213303,2.9211317846589218,2.165808618982032,0.11191790312574668,5.0,2.834191381017968,spent
dp_flprox,client_3,11,42,0.07542722451384797,3.7503349164636686,1.8073483304404414,0.13351122503255164,5.0,3.1926516695595586,spent
dp_flprox,client_4,11,51,0.059534883720930236,3.28240147078375,1.9347370982352736,0.12428449983488243,5.0,3.0652629017647266,spent
dp_flprox,client_5,11,60,0.050117462803445575,3.01135999344457,2.0542255298420624,0.11831454205704617,5.0,2.9457744701579376,spent
dp_flprox,client_7,11,75,0.04121719529866366,2.781980476657127,2.0538205216423133,0.11836897755820441,5.0,2.9461794783576867,spent
dp_flprox,client_8,11,36,0.08446057406796437,3.8843820484902802,2.270796419530455,0.10736253576915855,5.0,2.729203580469545,spent
dp_flprox,client_10,11,54,0.05627610463838206,3.1969408772454337,2.165238440132022,0.11186088524074567,5.0,2.834761559867978,spent
dp_flprox,client_11,11,42,0.0724391624221845,3.608734168151788,2.2713576259691513,0.10724272675289903,5.0,2.7286423740308487,spent
dp_flprox,client_12,11,57,0.055148642826367944,3.2165945824045497,2.2711554998003827,0.10728111046521516,5.0,2.7288445001996173,spent
dp_flprox,client_13,11,60,0.051364365971107544,3.0814155207461806,1.934692791799323,0.12428592874099698,5.0,3.065307208200677,spent
dp_flprox,client_15,11,51,0.059673659673659674,3.289615901120968,2.272031070288252,0.10709828257990761,5.0,2.727968929711748,spent
dp_flprox,client_16,11,69,0.04525366802191975,2.920156518577396,1.9346188573089524,0.12429050922436247,5.0,3.0653811426910478,spent
dp_flprox,client_17,11,54,0.05688888888888889,3.229688005409331,2.164726322929468,0.1118096735204901,5.0,2.835273677070532,spent
dp_flprox,client_18,11,54,0.05776173285198556,3.276360109671692,1.9336843143063591,0.12438466316320484,5.0,3.066315685693641,spent
dp_flprox,client_19,11,57,0.05383806519453207,3.144670287990979,2.1649940747189866,0.11183644869944187,5.0,2.8350059252810134,spent
dp_flprox,client_0,12,42,0.07343660355708548,3.6559789942245424,2.372616084911567,0.10177696153454541,5.0,2.627383915088433,spent
dp_flprox,client_1,12,66,0.046276211135213303,2.9211317846589218,2.272750833040851,0.10694221405881876,5.0,2.727249166959149,spent
dp_flprox,client_2,12,39,0.07816793893129771,3.74675257152566,2.0519826638663563,0.11864246058458927,5.0,2.9480173361336437,spent
dp_flprox,client_3,12,42,0.07542722451384797,3.7503349164636686,1.9319059368796454,0.124557606439204,5.0,3.0680940631203546,spent
dp_flprox,client_4,12,51,0.059534883720930236,3.28240147078375,2.0532015780805697,0.11846447984529607,5.0,2.9467984219194303,spent
dp_flprox,client_5,12,60,0.050117462803445575,3.01135999344457,2.166180634521784,0.1119551046797218,5.0,2.833819365478216,spent
dp_flprox,client_6,12,54,0.05571273122959739,3.166848729994343,2.2726811452346967,0.10696018358063508,5.0,2.7273188547653033,spent
dp_flprox,client_7,12,75,0.04121719529866366,2.781980476657127,2.1657306254109514,0.11191010376863808,5.0,2.8342693745890486,spent
dp_flprox,client_8,12,36,0.08446057406796437,3.8843820484902802,2.3725694988971306,0.10177307936667557,5.0,2.6274305011028694,spent
dp_flprox,client_9,12,57,0.05340008343763037,3.1206521558265803,1.8108399386727976,0.13332694227530228,5.0,3.189160061327202,spent
dp_flprox,client_11,12,42,0.0724391624221845,3.608734168151788,2.373181724102981,0.10182409813382964,5.0,2.626818275897019,spent
dp_flprox,client_12,12,57,0.055148642826367944,3.2165945824045497,2.3729612228279606,0.10180572302757795,5.0,2.6270387771720394,spent
dp_flprox,client_13,12,60,0.051364365971107544,3.0814155207461806,2.0531606143245056,0.11846782252518251,5.0,2.9468393856754944,spent
dp_flprox,client_14,12,63,0.049573973663826494,3.048854271456635,2.164562143178461,0.11179325554538977,5.0,2.835437856821539,spent
dp_flprox,client_16,12,69,0.04525366802191975,2.920156518577396,2.053093972988907,0.11847511567995439,5.0,2.946906027011093,spent
dp_flprox,client_18,12,54,0.05776173285198556,3.276360109671692,2.0522798690673554,0.11859555476099626,5.0,2.9477201309326446,spent
dp_flprox,client_19,12,57,0.05383806519453207,3.144670287990979,2.2720803347169998,0.10708625999801313,5.0,2.7279196652830002,spent
dp_flprox,client_0,13,42,0.07343660355708548,3.6559789942245424,2.4743930464461124,0.10177696153454541,5.0,2.5256069535538876,spent
dp_flprox,client_1,13,66,0.046276211135213303,2.9211317846589218,2.3747015863630168,0.10195075332216597,5.0,2.6252984136369832,spent
