method,label,round,accuracy,balanced_accuracy,f1_score,auc_roc,dp_noise_scale,agg_client_count,selected_client_count,participation_policy,zkip_failures,ebcd_alert,tcm_state_count,round_duration
apdp_rtfl,APDP-RTFL,25,0.02127659574468085,0.02127659574468085,nan,nan,0.0,0,0,all,0,0,25,0.7955515384674072
apdp_rtfl,APDP-RTFL,26,0.02127659574468085,0.02127659574468085,nan,nan,0.0,0,0,all,0,0,26,0.8867325782775879
apdp_rtfl,APDP-RTFL,27,0.02127659574468085,0.02127659574468085,nan,nan,0.0,0,0,all,0,0,27,0.8169677257537842
apdp_rtfl,APDP-RTFL,28,0.02127659574468085,0.02127659574468085,nan,nan,0.0,0,0,all,0,0,28,0.8321974277496338
apdp_rtfl,APDP-RTFL,29,0.02127659574468085,0.02127659574468085,nan,nan,0.0,0,0,all,0,0,29,0.8982341289520264
apdp_rtfl,APDP-RTFL,30,0.02127659574468085,0.02127659574468085,nan,nan,0.0,0,0,all,0,0,30,0.9386625289916992
apdp_rtfl,APDP-RTFL,31,0.02127659574468085,0.02127659574468085,nan,nan,0.0,0,0,all,0,0,31,0.8001866340637207
apdp_rtfl,APDP-RTFL,32,0.2751063829787234,0.2751063829787234,0.24694373755208193,0.8733232394773358,0.028031749037234235,17,17,all,0,0,32,33.82375526428223
apdp_rtfl,APDP-RTFL,33,0.34319148936170213,0.34319148936170213,0.31079164629491723,0.9144884424144308,0.02425431732945346,13,13,all,0,0,33,59.9955108165741
apdp_rtfl,APDP-RTFL,34,0.3772872340425532,0.3772872340425532,0.34600381066483565,0.926679856614246,0.020953407384725613,15,15,all,0,0,34,79.26968836784363
apdp_rtfl,APDP-RTFL,35,0.40095744680851064,0.4009574468085106,0.3759970501470899,0.9328806833950046,0.017486937758682545,17,17,all,0,0,35,100.2732994556427
apdp_rtfl,APDP-RTFL,36,0.42367021276595745,0.42367021276595734,0.4006345155272549,0.9352725427844587,0.014731392773716483,16,16,all,0,0,36,94.16986083984375
apdp_rtfl,APDP-RTFL,37,0.4351063829787234,0.4351063829787234,0.41413119771211515,0.9363311806197964,0.013414304793337523,18,18,all,0,0,37,103.57189893722534
apdp_rtfl,APDP-RTFL,38,0.4424468085106383,0.4424468085106383,0.42429273318123223,0.9371599444958372,0.012296620625834694,17,17,all,0,0,38,95.12070679664612
apdp_rtfl,APDP-RTFL,39,0.4461702127659574,0.4461702127659576,0.428406662651517,0.9378675763182238,0.011780331680804305,15,15,all,0,0,39,88.15849757194519
apdp_rtfl,APDP-RTFL,40,0.4465425531914894,0.4465425531914892,0.43035805310526093,0.9381698803191489,0.011835985312105947,16,16,all,0,0,40,93.56347274780273
apdp_rtfl,APDP-RTFL,41,0.446968085106383,0.4469680851063829,0.4308934582224195,0.93844288852914,0.01196725057189594,17,17,all,0,0,41,97.83035683631897
apdp_rtfl,APDP-RTFL,42,0.44563829787234044,0.4456382978723404,0.42833572813917425,0.9386162118408882,0.011873851775272998,16,16,all,0,0,42,92.41439700126648
apdp_rtfl,APDP-RTFL,43,0.4470212765957447,0.44702127659574464,0.4303846935111831,0.9388159719010176,0.011859849178549795,17,17,all,0,0,43,97.26398229598999
apdp_rtfl,APDP-RTFL,44,0.44813829787234044,0.44813829787234044,0.4301048541188822,0.9389437384366326,0.011800707623369051,17,17,all,0,0,44,100.20878720283508
apdp_rtfl,APDP-RTFL,45,0.4517553191489362,0.45175531914893613,0.43379056377503605,0.9392391159805735,0.011750449100755782,16,16,all,0,0,45,99.02256989479065
apdp_rtfl,APDP-RTFL,46,0.4554255319148936,0.45542553191489366,0.43674806243056546,0.9394526855920443,0.012259335454187921,14,14,all,0,0,46,76.57769322395325
